CTUID,Job_type,Time,Num_jobs
5350377.07,Manufacturing and Warehousing,before,5770.0
5350377.08,Manufacturing and Warehousing,before,2396.0
5350377.09,Manufacturing and Warehousing,before,3458.0
5350378.02,Manufacturing and Warehousing,before,5213.0
5350378.03,Manufacturing and Warehousing,before,4053.0
5350378.04,Manufacturing and Warehousing,before,4381.0
5350378.05,Manufacturing and Warehousing,before,1195.0
5350378.06,Manufacturing and Warehousing,before,3532.0
5350378.07,Manufacturing and Warehousing,before,4674.0
5350378.08,Manufacturing and Warehousing,before,9012.0
5350378.11,Manufacturing and Warehousing,before,4727.0
5350378.12,Manufacturing and Warehousing,before,2305.0
5350378.14,Manufacturing and Warehousing,before,8143.0
5350378.16,Manufacturing and Warehousing,before,1958.0
5350378.17,Manufacturing and Warehousing,before,4944.0
5350378.18,Manufacturing and Warehousing,before,8145.0
5350378.19,Manufacturing and Warehousing,before,1620.0
5350378.20,Manufacturing and Warehousing,before,5770.0
5350378.21,Manufacturing and Warehousing,before,5770.0
5350378.22,Manufacturing and Warehousing,before,0.0
5350378.23,Manufacturing and Warehousing,before,3404.0
5350378.24,Manufacturing and Warehousing,before,3571.0
5350378.25,Manufacturing and Warehousing,before,0.0
5350378.26,Manufacturing and Warehousing,before,5031.0
5350378.28,Manufacturing and Warehousing,before,0.0
5350378.27,Manufacturing and Warehousing,before,0.0
5350323.02,Manufacturing and Warehousing,before,0.0
5350267.00,Manufacturing and Warehousing,before,0.0
5350264.00,Manufacturing and Warehousing,before,0.0
5350244.01,Manufacturing and Warehousing,before,0.0
5350236.02,Manufacturing and Warehousing,before,0.0
5350186.00,Manufacturing and Warehousing,before,0.0
5350001.00,Manufacturing and Warehousing,before,0.0
5350002.00,Manufacturing and Warehousing,before,0.0
5350296.00,Manufacturing and Warehousing,before,0.0
5350266.00,Manufacturing and Warehousing,before,0.0
5350247.01,Manufacturing and Warehousing,before,0.0
5350003.00,Retail,before,1402.0
5350004.00,Retail,before,5576.0
5350005.00,Retail,before,7573.0
5350006.00,Retail,before,6665.0
5350007.01,Retail,before,6355.0
5350007.02,Retail,before,7625.0
5350008.01,Retail,before,7073.0
5350008.02,Retail,before,4961.0
5350009.00,Retail,before,9648.0
5350010.01,Retail,before,12653.0
5350010.02,Retail,before,19170.0
5350011.01,Retail,before,18662.0
5350011.02,Retail,before,22298.0
5350011.03,Retail,before,21105.0
5350012.01,Retail,before,8501.0
5350012.03,Retail,before,15214.0
5350012.04,Retail,before,16786.0
5350013.01,Retail,before,20428.0
5350013.02,Retail,before,16587.0
5350014.00,Retail,before,21295.0
5350015.00,Retail,before,21525.0
5350016.00,Retail,before,16782.0
5350017.01,Retail,before,6682.0
5350017.02,Retail,before,15074.0
5350018.00,Retail,before,5394.0
5350019.00,Retail,before,5185.0
5350020.00,Retail,before,2830.0
5350021.00,Retail,before,1873.0
5350022.00,Retail,before,1627.0
5350023.00,Retail,before,3027.0
5350024.00,Retail,before,2437.0
5350025.00,Retail,before,3229.0
5350026.00,Retail,before,3439.0
5350027.00,Retail,before,3815.0
5350028.01,Retail,before,4817.0
5350028.02,Retail,before,4966.0
5350029.00,Retail,before,12156.0
5350030.00,Retail,before,13775.0
5350031.00,Retail,before,13854.0
5350032.00,Retail,before,18336.0
5350033.00,Retail,before,16474.0
5350034.01,Retail,before,21502.0
5350034.02,Retail,before,22695.0
5350035.00,Retail,before,19615.0
5350036.00,Retail,before,21337.0
5350037.00,Retail,before,20621.0
5350038.00,Retail,before,18101.0
5350039.00,Retail,before,16205.0
5350040.00,Retail,before,17561.0
5350041.00,Retail,before,16082.0
5350042.00,Retail,before,14928.0
5350043.00,Retail,before,14975.0
5350044.01,Retail,before,7102.0
5350044.02,Retail,before,8089.0
5350045.00,Retail,before,9921.0
5350046.00,Retail,before,7096.0
5350047.02,Retail,before,6676.0
5350047.03,Retail,before,4117.0
5350047.04,Retail,before,5655.0
5350048.00,Retail,before,2679.0
5350049.00,Retail,before,2295.0
5350050.01,Retail,before,1058.0
5350050.03,Retail,before,734.0
5350050.04,Retail,before,723.0
5350051.00,Retail,before,4282.0
5350052.00,Retail,before,5917.0
5350053.00,Retail,before,6276.0
5350054.00,Retail,before,6388.0
5350055.00,Retail,before,6462.0
5350056.00,Retail,before,8841.0
5350057.00,Retail,before,4659.0
5350058.00,Retail,before,8210.0
5350059.00,Retail,before,15211.0
5350060.00,Retail,before,17369.0
5350061.00,Retail,before,19117.0
5350062.01,Retail,before,18757.0
5350062.03,Retail,before,20904.0
5350062.04,Retail,before,21594.0
5350063.03,Retail,before,18449.0
5350063.04,Retail,before,19324.0
5350063.05,Retail,before,20739.0
5350063.06,Retail,before,22112.0
5350064.00,Retail,before,16962.0
5350065.01,Retail,before,7896.0
5350065.02,Retail,before,5284.0
5350066.00,Retail,before,16248.0
5350067.00,Retail,before,3000.0
5350068.00,Retail,before,11699.0
5350069.00,Retail,before,5446.0
5350070.00,Retail,before,5886.0
5350071.00,Retail,before,2865.0
5350072.01,Retail,before,2911.0
5350072.02,Retail,before,1892.0
5350073.00,Retail,before,3745.0
5350074.00,Retail,before,3504.0
5350075.00,Retail,before,1915.0
5350076.00,Retail,before,1805.0
5350077.00,Retail,before,4146.0
5350078.00,Retail,before,3821.0
5350079.00,Retail,before,2365.0
5350080.01,Retail,before,2551.0
5350080.02,Retail,before,3051.0
5350081.00,Retail,before,1588.0
5350082.00,Retail,before,2097.0
5350083.00,Retail,before,2246.0
5350084.00,Retail,before,1577.0
5350085.00,Retail,before,4223.0
5350086.00,Retail,before,806.0
5350087.00,Retail,before,6163.0
5350088.00,Retail,before,17414.0
5350089.00,Retail,before,14509.0
5350090.00,Retail,before,18469.0
5350091.01,Retail,before,19484.0
5350091.02,Retail,before,14210.0
5350092.00,Retail,before,17663.0
5350093.00,Retail,before,3095.0
5350094.00,Retail,before,2978.0
5350095.00,Retail,before,4743.0
5350096.01,Retail,before,5772.0
5350096.02,Retail,before,6279.0
5350097.01,Retail,before,5304.0
5350097.03,Retail,before,7313.0
5350097.04,Retail,before,8150.0
5350098.00,Retail,before,4735.0
5350099.00,Retail,before,4074.0
5350100.00,Retail,before,6305.0
5350101.00,Retail,before,4763.0
5350102.02,Retail,before,3615.0
5350102.03,Retail,before,3588.0
5350102.04,Retail,before,4392.0
5350102.05,Retail,before,3234.0
5350103.00,Retail,before,2281.0
5350104.00,Retail,before,2227.0
5350105.00,Retail,before,4534.0
5350106.00,Retail,before,3165.0
5350107.00,Retail,before,5217.0
5350108.00,Retail,before,4596.0
5350109.00,Retail,before,7616.0
5350110.00,Retail,before,5657.0
5350111.00,Retail,before,6093.0
5350112.00,Retail,before,6433.0
5350113.00,Retail,before,6525.0
5350114.00,Retail,before,3972.0
5350115.00,Retail,before,5809.0
5350116.00,Retail,before,2753.0
5350117.00,Retail,before,17183.0
5350118.00,Retail,before,2214.0
5350119.00,Retail,before,4730.0
5350120.00,Retail,before,17462.0
5350121.00,Retail,before,15327.0
5350122.00,Retail,before,4209.0
5350123.00,Retail,before,4261.0
5350124.00,Retail,before,17369.0
5350125.00,Retail,before,5028.0
5350126.00,Retail,before,2079.0
5350127.00,Retail,before,1948.0
5350128.02,Retail,before,6869.0
5350128.04,Retail,before,12015.0
5350128.05,Retail,before,8695.0
5350128.06,Retail,before,14036.0
5350129.00,Retail,before,4668.0
5350130.00,Retail,before,420.0
5350131.00,Retail,before,1390.0
5350132.00,Retail,before,2855.0
5350133.00,Retail,before,2308.0
5350134.00,Retail,before,3094.0
5350135.00,Retail,before,3467.0
5350136.01,Retail,before,3166.0
5350136.02,Retail,before,5701.0
5350137.00,Retail,before,2246.0
5350138.00,Retail,before,3611.0
5350139.01,Retail,before,1465.0
5350139.02,Retail,before,2687.0
5350140.00,Retail,before,2272.0
5350141.01,Retail,before,4855.0
5350141.02,Retail,before,1741.0
5350142.00,Retail,before,2817.0
5350150.00,Retail,before,1560.0
5350151.00,Retail,before,1269.0
5350152.00,Retail,before,4381.0
5350153.00,Retail,before,4641.0
5350154.00,Retail,before,1217.0
5350155.00,Retail,before,3594.0
5350156.01,Retail,before,2267.0
5350156.02,Retail,before,3493.0
5350157.00,Retail,before,5055.0
5350158.00,Retail,before,5053.0
5350159.01,Retail,before,5850.0
5350159.02,Retail,before,3709.0
5350160.00,Retail,before,6742.0
5350161.00,Retail,before,2247.0
5350162.00,Retail,before,12117.0
5350163.00,Retail,before,5701.0
5350164.00,Retail,before,1723.0
5350165.00,Retail,before,2409.0
5350166.00,Retail,before,2582.0
5350167.01,Retail,before,19115.0
5350167.02,Retail,before,2363.0
5350168.00,Retail,before,3758.0
5350169.01,Retail,before,12263.0
5350169.02,Retail,before,10577.0
5350170.00,Retail,before,2838.0
5350171.00,Retail,before,4069.0
5350172.00,Retail,before,3416.0
5350173.00,Retail,before,5531.0
5350174.00,Retail,before,1941.0
5350175.01,Retail,before,1984.0
5350175.02,Retail,before,1479.0
5350176.00,Retail,before,1421.0
5350180.00,Retail,before,2208.0
5350181.01,Retail,before,1880.0
5350181.02,Retail,before,2790.0
5350182.00,Retail,before,3374.0
5350183.01,Retail,before,2549.0
5350183.02,Retail,before,1855.0
5350184.01,Retail,before,2603.0
5350184.02,Retail,before,2445.0
5350185.01,Retail,before,2507.0
5350185.02,Retail,before,2602.0
5350187.00,Retail,before,1408.0
5350188.00,Retail,before,3243.0
5350189.00,Retail,before,1526.0
5350190.01,Retail,before,1011.0
5350190.02,Retail,before,1335.0
5350191.00,Retail,before,3104.0
5350192.00,Retail,before,1396.0
5350193.00,Retail,before,481.0
5350194.01,Retail,before,258.0
5350194.02,Retail,before,1727.0
5350194.03,Retail,before,1067.0
5350194.04,Retail,before,103.0
5350195.01,Retail,before,4739.0
5350195.02,Retail,before,4171.0
5350196.01,Retail,before,3313.0
5350196.02,Retail,before,957.0
5350200.01,Retail,before,578.0
5350200.02,Retail,before,3037.0
5350201.00,Retail,before,2534.0
5350202.00,Retail,before,2984.0
5350203.00,Retail,before,2477.0
5350204.00,Retail,before,634.0
5350205.00,Retail,before,669.0
5350206.01,Retail,before,507.0
5350206.02,Retail,before,872.0
5350207.00,Retail,before,2262.0
5350208.00,Retail,before,2545.0
5350209.00,Retail,before,2919.0
5350210.01,Retail,before,2247.0
5350210.03,Retail,before,2277.0
5350210.04,Retail,before,413.0
5350211.00,Retail,before,396.0
5350212.00,Retail,before,485.0
5350213.01,Retail,before,7453.0
5350213.02,Retail,before,237.0
5350214.00,Retail,before,238.0
5350215.00,Retail,before,1294.0
5350216.00,Retail,before,2263.0
5350217.00,Retail,before,510.0
5350218.00,Retail,before,2709.0
5350219.00,Retail,before,3435.0
5350220.00,Retail,before,331.0
5350221.01,Retail,before,328.0
5350221.02,Retail,before,326.0
5350222.01,Retail,before,491.0
5350222.02,Retail,before,537.0
5350223.01,Retail,before,529.0
5350223.02,Retail,before,1103.0
5350224.00,Retail,before,616.0
5350225.01,Retail,before,447.0
5350225.02,Retail,before,293.0
5350226.00,Retail,before,955.0
5350227.00,Retail,before,2528.0
5350228.00,Retail,before,24.0
5350229.00,Retail,before,724.0
5350230.01,Retail,before,667.0
5350230.02,Retail,before,283.0
5350231.00,Retail,before,445.0
5350232.00,Retail,before,978.0
5350233.00,Retail,before,585.0
5350234.00,Retail,before,251.0
5350235.01,Retail,before,401.0
5350235.02,Retail,before,49.0
5350236.01,Retail,before,39.0
5350237.01,Retail,before,378.0
5350237.02,Retail,before,450.0
5350237.03,Retail,before,442.0
5350238.01,Retail,before,700.0
5350238.02,Retail,before,498.0
5350239.00,Retail,before,328.0
5350240.01,Retail,before,219.0
5350240.02,Retail,before,190.0
5350241.00,Retail,before,1350.0
5350242.00,Retail,before,1542.0
5350243.01,Retail,before,232.0
5350243.02,Retail,before,4.0
5350244.02,Retail,before,776.0
5350245.00,Retail,before,87.0
5350246.00,Retail,before,1838.0
5350247.02,Retail,before,703.0
5350248.02,Retail,before,1657.0
5350248.03,Retail,before,533.0
5350248.04,Retail,before,2102.0
5350248.05,Retail,before,1608.0
5350249.01,Retail,before,640.0
5350249.03,Retail,before,734.0
5350249.04,Retail,before,669.0
5350249.05,Retail,before,1336.0
5350250.01,Retail,before,996.0
5350250.02,Retail,before,84.0
5350250.04,Retail,before,675.0
5350250.05,Retail,before,789.0
5350260.01,Retail,before,1107.0
5350260.04,Retail,before,1334.0
5350260.05,Retail,before,1115.0
5350260.06,Retail,before,2958.0
5350260.07,Retail,before,5.0
5350261.00,Retail,before,1171.0
5350262.01,Retail,before,2381.0
5350262.02,Retail,before,1216.0
5350263.02,Retail,before,109.0
5350263.03,Retail,before,518.0
5350263.04,Retail,before,828.0
5350265.00,Retail,before,1149.0
5350268.00,Retail,before,518.0
5350269.01,Retail,before,3602.0
5350269.02,Retail,before,794.0
5350270.01,Retail,before,561.0
5350270.02,Retail,before,569.0
5350271.01,Retail,before,4407.0
5350271.02,Retail,before,1029.0
5350272.01,Retail,before,9737.0
5350272.02,Retail,before,614.0
5350273.01,Retail,before,0.0
5350273.02,Retail,before,560.0
5350274.01,Retail,before,40.0
5350274.02,Retail,before,1829.0
5350275.00,Retail,before,5055.0
5350276.01,Retail,before,4250.0
5350276.02,Retail,before,1448.0
5350277.00,Retail,before,1546.0
5350278.00,Retail,before,1672.0
5350279.01,Retail,before,10484.0
5350279.02,Retail,before,9301.0
5350280.00,Retail,before,1097.0
5350281.01,Retail,before,2414.0
5350281.02,Retail,before,1078.0
5350282.00,Retail,before,266.0
5350283.01,Retail,before,763.0
5350283.02,Retail,before,84.0
5350284.00,Retail,before,1242.0
5350285.00,Retail,before,1234.0
5350286.00,Retail,before,3371.0
5350287.02,Retail,before,2237.0
5350287.03,Retail,before,10218.0
5350287.04,Retail,before,1761.0
5350288.00,Retail,before,8905.0
5350289.00,Retail,before,9542.0
5350290.01,Retail,before,671.0
5350290.02,Retail,before,8981.0
5350291.02,Retail,before,798.0
5350291.03,Retail,before,857.0
5350291.04,Retail,before,8754.0
5350292.00,Retail,before,0.0
5350293.00,Retail,before,2674.0
5350294.01,Retail,before,1237.0
5350294.02,Retail,before,363.0
5350295.00,Retail,before,385.0
5350297.01,Retail,before,2415.0
5350297.02,Retail,before,1336.0
5350298.00,Retail,before,554.0
5350299.01,Retail,before,3551.0
5350299.02,Retail,before,4022.0
5350300.01,Retail,before,7426.0
5350300.02,Retail,before,2211.0
5350300.03,Retail,before,2155.0
5350301.01,Retail,before,170.0
5350301.03,Retail,before,4165.0
5350301.04,Retail,before,1427.0
5350302.01,Retail,before,1193.0
5350302.02,Retail,before,2441.0
5350302.03,Retail,before,917.0
5350303.00,Retail,before,402.0
5350304.01,Retail,before,2660.0
5350304.02,Retail,before,4.0
5350304.03,Retail,before,99.0
5350304.04,Retail,before,4131.0
5350304.05,Retail,before,2349.0
5350304.06,Retail,before,2625.0
5350305.01,Retail,before,755.0
5350305.03,Retail,before,2158.0
5350305.05,Retail,before,2820.0
5350305.06,Retail,before,1376.0
5350306.01,Retail,before,641.0
5350306.02,Retail,before,1971.0
5350307.03,Retail,before,2308.0
5350307.04,Retail,before,3793.0
5350307.05,Retail,before,3752.0
5350307.06,Retail,before,1774.0
5350307.07,Retail,before,1974.0
5350308.02,Retail,before,464.0
5350308.03,Retail,before,1657.0
5350308.05,Retail,before,1838.0
5350308.06,Retail,before,1729.0
5350308.07,Retail,before,4046.0
5350309.00,Retail,before,57.0
5350310.01,Retail,before,359.0
5350310.02,Retail,before,6508.0
5350311.02,Retail,before,5720.0
5350311.03,Retail,before,351.0
5350311.04,Retail,before,379.0
5350311.05,Retail,before,6518.0
5350311.06,Retail,before,101.0
5350312.02,Retail,before,1330.0
5350312.03,Retail,before,1310.0
5350312.04,Retail,before,1243.0
5350312.05,Retail,before,1207.0
5350312.06,Retail,before,1648.0
5350312.07,Retail,before,683.0
5350313.00,Retail,before,1219.0
5350314.01,Retail,before,2077.0
5350314.02,Retail,before,807.0
5350315.01,Retail,before,132.0
5350315.02,Retail,before,716.0
